书名,评分,评价人数,作者,出版社,url
地下室手记,9.3,(388人评价),作者/译者： [俄] 陀思妥耶夫斯基 / 臧仲伦 ,出版信息：  漓江出版社 / 2019-10-1 / 39.8,https://book.douban.com/subject/34826113/
亲密关系,9.3,(8523人评价),作者/译者： [美] 罗兰·米勒 (Rowland S. Miller) / 王伟平 译、彭凯平 校 ,出版信息：  人民邮电出版社 / 2015-6 / 138.00元,https://book.douban.com/subject/26585065/
李光耀观天下,9.3,(575人评价),作者/译者： [新加坡] 李光耀 ,出版信息：  北京大学出版社 / 2018-2-28 / 78.00元,https://book.douban.com/subject/30175059/
沉默的大多数,9.3,(284人评价),作者/译者： 王小波 ,出版信息：  北京十月文艺出版社 / 2021-1 / 59.00,https://book.douban.com/subject/34974501/
寻找家园（增订版）,9.3,(2949人评价),作者/译者： 高尔泰 ,出版信息：  北京十月文艺出版社 / 2011-6 / 36.00元,https://book.douban.com/subject/6534897/
列宁选集第一卷,9.3,(87人评价),作者/译者： 中共中央马恩列斯著作编译局编 ,出版信息：  人民出版社 / 1998-10 / 44.00元,https://book.douban.com/subject/1271644/
被人遗忘的人：中国精神病人生存状况,9.3,(1197人评价),作者/译者： 吕楠 ,出版信息：  中国图书出版社 / 2008 / 288元,https://book.douban.com/subject/3032690/
杀死一只知更鸟,9.3,(30797人评价),作者/译者： [美] 哈珀·李 / 李育超 ,出版信息：  译林出版社 / 2017-2 / 48.00,https://book.douban.com/subject/26879778/
性別打結——拆除父權違建,9.3,(552人评价),作者/译者： 亞倫·強森（Allan G. Johnson) / 成令方、王秀云、游美惠、邱大昕、吳嘉苓 ,出版信息：  群學出版社 / 2008-3 / NT 450元,https://book.douban.com/subject/3066800/
新名字的故事:那不勒斯系列2,9.3,(399人评价),作者/译者： [意] 埃莱娜·费兰特 / 陈英 ,出版信息：  上海文艺出版社 / 2019-10 / 74.00元,https://book.douban.com/subject/34661941/
从白大褂到病号服:探索医疗中的人性落差,9.3,(78人评价),作者/译者： [美] 拉娜·奥迪什、Dr. Rana Awdish ,出版信息：  郑澜 / 后浪丨民主与建设出版社 / 2020-11,https://book.douban.com/subject/35228997/
1984:反乌托邦三部曲,9.3,(4987人评价),作者/译者： [英] 乔治·奥威尔 / 孙仲旭 ,出版信息：  译林出版社 / 2013-12 / 25.00,https://book.douban.com/subject/25798623/
苏联检察院对5810例反苏维埃鼓动宣传活动案件的司法复查,9.3,(163人评价),作者/译者： (俄)埃德尔曼 / 方琼、唐福山、张达楠（校注） ,出版信息：  人民出版社 / 2010-1 / 220.00元,https://book.douban.com/subject/4894618/
宗教生活的基本形式,9.3,(459人评价),作者/译者： 【法】爱弥尔·涂尔干 / 渠东、汲喆 ,出版信息：  商务印书馆 / 2011-4-1 / 46.00元,https://book.douban.com/subject/6431983/
惊呆了！原来这就是社会学,9.3,(97人评价),作者/译者： ［日］田中正人、［日］香月孝史 / 刘晓晓 ,出版信息：  南海出版公司 / 2021-5-1 / 59.00元,https://book.douban.com/subject/35434553/
转型中的地方政府（第二版）:官员激励与治理（第二版）,9.3,(944人评价),作者/译者： 周黎安 ,出版信息：  上海世纪出版股份有限公司 / 2017-8 / 78.00元,https://book.douban.com/subject/27120243/
SheSaid:BreakingtheSexualHarassmentStoryThatHelpedIgniteaMovement,9.3,(174人评价),作者/译者： Jodi Kantor、Megan Twohey ,出版信息：  Penguin Press / 2019-9-10 / USD 28.00,https://book.douban.com/subject/34809446/
桶川跟踪狂杀人事件,9.3,(2845人评价),作者/译者： [日] 清水洁 / 王华懋 ,出版信息：  后浪丨四川人民出版社 / 2021-2 / 45.00元,https://book.douban.com/subject/35094680/
围城,9.3,(67945人评价),作者/译者： 钱钟书 ,出版信息：  人民文学出版社 / 1991-2-1 / 39.00元,https://book.douban.com/subject/11524204/
中国法律与中国社会,9.3,(749人评价),作者/译者： 瞿同祖 ,出版信息：  商务印书馆 / 2010-12-1 / 39.00元,https://book.douban.com/subject/6004646/
大众传播理论:范式与流派,9.3,(2502人评价),作者/译者： 刘海龙 ,出版信息：  中国人民大学出版社 / 2008-2-1 / 48.00元,https://book.douban.com/subject/3016590/
分析与思考:黄奇帆的复旦经济课,9.3,(1323人评价),作者/译者： 黄奇帆 ,出版信息：  上海人民出版社 / 2020-7 / 98.00元,https://book.douban.com/subject/35149551/
生育制度,9.3,(508人评价),作者/译者： 费孝通 ,出版信息：  北京联合出版公司 / 2018-6 / 59,https://book.douban.com/subject/30258045/
一九八四,9.3,(2000人评价),作者/译者： [英] 乔治·奥威尔 / 刘绍铭 ,出版信息：  北京十月文艺出版社 / 2013-1 / 32.00元,https://book.douban.com/subject/20395185/
乡土中国生育制度,9.3,(4233人评价),作者/译者： 费孝通 ,出版信息：  北京大学出版社 / 1998-5-1 / 26.00元,https://book.douban.com/subject/1310228/
单向度的人:发达工业社会意识形态研究,9.3,(52人评价),作者/译者： [美] 赫伯特·马尔库塞 / 刘继 ,出版信息：  重庆出版社 上海译文出版社 / 2016-12 / 46.00元,https://book.douban.com/subject/26935185/
社会学基本概念,9.3,(710人评价),作者/译者： [英]安东尼·吉登斯、[英]菲利普·萨顿 / 王修晓 ,出版信息：  北京大学出版社 / 2019-1-7 / 50.00元,https://book.douban.com/subject/30391626/
白鹿原:20周年精装典藏版,9.2,(65677人评价),作者/译者： 陈忠实 ,出版信息：  人民文学出版社 / 2012-9 / 39.00元,https://book.douban.com/subject/10564071/
房思琪的初恋乐园,9.2,(247256人评价),作者/译者： 林奕含 ,出版信息：  北京联合出版公司 / 2018-1 / 45.00元,https://book.douban.com/subject/27614904/
反抗者:加缪作品,9.2,(1122人评价),作者/译者： (法)阿尔贝·加缪 / 吕永真 ,出版信息：  上海译文出版社 / 2013-8 / 38,https://book.douban.com/subject/24257448/
经济与社会（第一卷）,9.2,(407人评价),作者/译者： [德] 马克斯·韦伯 / 阎克文 ,出版信息：  上海人民出版社 / 2010-1 / 68.00元,https://book.douban.com/subject/4122414/
BEASTARS1,9.2,(1876人评价),作者/译者： 板垣巴留 ,出版信息：  秋田書店 / 2017-1-6 / JPY 463,https://book.douban.com/subject/26952487/
叫魂:1768年中国妖术大恐慌,9.2,(5912人评价),作者/译者： [美]孔飞力 / 陈兼、刘昶 ,出版信息：  生活·读书·新知三联书店 上海三联书店 / 2014-6 / 38.00元,https://book.douban.com/subject/25912076/
记忆的性别:农村妇女和中国集体化历史,9.2,(1172人评价),作者/译者： [美] 贺萧（Gail Hershatter） / 张赟 ,出版信息：  人民出版社 / 2017-4-1 / CNY 88.00,https://book.douban.com/subject/27030380/
世俗时代,9.2,(181人评价),作者/译者： [加拿大] 查尔斯·泰勒 / 英译：张容南、盛韵、刘擎、张双利、王新生、徐志跃、法译：崇明 ,出版信息：  上海三联书店 / 2016-12 / 158.00元,https://book.douban.com/subject/26718544/
时代的精神状况,9.2,(981人评价),作者/译者： [德] 卡尔·雅斯贝斯 / 王德峰 ,出版信息：  上海译文出版社 / 2013-4 / CNY 30.00,https://book.douban.com/subject/23774527/
邓小平时代,9.2,(37733人评价),作者/译者： [美] 傅高义 / 冯克利 ,出版信息：  生活·读书·新知三联书店 / 2013-1 / 88.00元,https://book.douban.com/subject/20424526/
亮剑,9.2,(1948人评价),作者/译者： 都梁 ,出版信息：  北京联合出版公司 / 2017-9-1 / 45.00元,https://book.douban.com/subject/27167368/
21世紀的21堂課,9.2,(86人评价),作者/译者： 哈拉瑞(Yuval Noah Harari) / 林俊宏 ,出版信息：  遠見天下文化 / 2018-8-30 / NT$500,https://book.douban.com/subject/30295288/
罗翔讲刑法:2019理论卷,9.2,(182人评价),作者/译者： 罗翔 ,出版信息：  中国政法大学出版社 / 2018-11 / 73.00元,https://book.douban.com/subject/30444288/
与社会学同游:人文主义的视角,9.2,(2210人评价),作者/译者： [美] 彼得·L.伯格 / 何道宽 ,出版信息：  北京大学出版社 / 2014-10 / 33,https://book.douban.com/subject/25966785/
乡土中国（彩色插图有声版）,9.2,(886人评价),作者/译者： 费孝通 ,出版信息：  北京时代华文书局 / 2018-9-1 / 39.8,https://book.douban.com/subject/30325462/
恐惧与自由:第二次世界大战如何改变了我们,9.2,(217人评价),作者/译者： [英] 基思·罗威 / 朱邦芊 ,出版信息：  社会科学文献出版社 / 2020-7 / 99.00元,https://book.douban.com/subject/34834442/
天空的另一半,9.2,(671人评价),作者/译者： [美]尼可拉斯·D.克里斯多夫、[美]雪莉·邓恩 / 吴茵茵 ,出版信息：  浙江人民出版社 / 2018-4-6 / CNY 45.00,https://book.douban.com/subject/30136374/
刘擎西方现代思想讲义,9.2,(5141人评价),作者/译者： 刘擎 ,出版信息：  新星出版社 / 2021-1-18 / 79.00元,https://book.douban.com/subject/35313227/
组织社会学十讲,9.2,(1333人评价),作者/译者： 周雪光 ,出版信息：  社会科学文献出版社 / 2003-12-1 / 45.00元,https://book.douban.com/subject/1085366/
彩虹:LGBT人生纪实,9.2,(75人评价),作者/译者： 吴幼坚 ,出版信息：  香港历史文化出版社 / 2019-2 / HKD 95.00,https://book.douban.com/subject/30427227/
以利为利:财政关系与地方政府行为,9.2,(795人评价),作者/译者： 周飞舟 ,出版信息：  上海三联书店 / 2012-2-1 / 35.00元,https://book.douban.com/subject/10587755/
掩饰:同性恋的双重生活及其他,9.2,(903人评价),作者/译者： [美]吉野贤治 / 朱静姝 ,出版信息：  清华大学出版社 / 2016-1 / 30.00元,https://book.douban.com/subject/26699004/
江村经济,9.2,(3613人评价),作者/译者： 费孝通 / 戴可景 ,出版信息：  北京大学出版社 / 2012-11 / 28.00元,https://book.douban.com/subject/20395460/
人类简史:绘本版:给孩子的世界历史超图解,9.2,(295人评价),作者/译者： (法) 贝特朗·菲舒 著、(法) 迪迪埃·巴利赛维克 绘 / 时征 ,出版信息：  中信出版集团 / 2018-2 / 128元,https://book.douban.com/subject/27194530/
新教伦理与资本主义精神,9.2,(1064人评价),作者/译者： [德] 马克斯·韦伯（Max Weber） / 阎克文 ,出版信息：  上海人民出版社 / 2018-3 / 65.00,https://book.douban.com/subject/27083202/
第二性（合卷本）,9.2,(3431人评价),作者/译者： [法] 西蒙娜·德·波伏瓦 / 郑克鲁 ,出版信息：  上海译文出版社 / 2014-1 / 138.00,https://book.douban.com/subject/25822104/
逃避自由:Escapefromfreedom,9.2,(5793人评价),作者/译者： [美] 艾里希·弗洛姆 / 刘林海 ,出版信息：  上海译文出版社 / 2015-6 / 28.00元,https://book.douban.com/subject/26418475/
舆论,9.2,(2653人评价),作者/译者： [美]沃尔特·李普曼 / 常江、肖寒 ,出版信息：  北京大学出版社 / 2018-5-1 / 66.00元,https://book.douban.com/subject/27662713/
企鹅口袋书系列·伟大的思想（第一辑）,9.2,(59人评价),作者/译者： （美）亨利•戴维•梭罗、（美）拉尔夫·瓦尔多·爱默生、（德）弗里德里希·尼采、（英）亚当·斯密、(古罗马)塞内加、(德)阿图尔·叔本华、（美）托马斯·潘恩、（英）弗朗西斯·培根、（法）让-雅克·卢梭、（古罗马）奥古斯丁 / 李育超、吴瑞楠、阎佩衡、马睿、周殊平、刘彤、田素雷、樊阳程、高黎平、任小鹏 ,出版信息：  中译出版社 / 2016-5 / 136.00元,https://book.douban.com/subject/26769767/
茶馆之殇,9.1,(1307人评价),作者/译者： 秋原 ,出版信息：  新星出版社 / 2016-5 / 28.00元,https://book.douban.com/subject/26789604/
孽子,9.1,(6041人评价),作者/译者： 白先勇 ,出版信息：  广西师范大学出版社 / 2014-11 / 59.00元,https://book.douban.com/subject/26253695/
中国通史:民国以来畅销不衰的国史经典读本,9.1,(2357人评价),作者/译者： 吕思勉 ,出版信息：  群言出版社 / 2016-2-1 / CNY 45.00,https://book.douban.com/subject/26771878/
忧郁的热带,9.1,(3923人评价),作者/译者： [法] 列维-斯特劳斯 / 王志明 ,出版信息：  生活·读书·新知三联书店 / 2005-6 / 29.80元,https://book.douban.com/subject/1393447/
教父,9.1,(20210人评价),作者/译者： (美)马里奥·普佐 / 姚向辉 ,出版信息：  江苏文艺出版社 / 2014-4 / 45,https://book.douban.com/subject/25762009/
人类简史:从动物到上帝,9.1,(153391人评价),作者/译者： [以色列] 尤瓦尔·赫拉利 / 林俊宏 ,出版信息：  中信出版社 / 2014-11 / 68.00元,https://book.douban.com/subject/25985021/
现代性与大屠杀,9.1,(2006人评价),作者/译者： [英国] 鲍曼 / 杨渝东、史建华 ,出版信息：  译林出版社 / 2002-1 / 20.00元,https://book.douban.com/subject/1083054/
中国文化要义,9.1,(1332人评价),作者/译者： 梁漱溟 ,出版信息：  上海人民出版社 / 2011-6 / 36.00元,https://book.douban.com/subject/6436972/
社会学的想象力,9.1,(3186人评价),作者/译者： [美] C.赖特·米尔斯 / 李康、李钧鹏 ,出版信息：  生活·读书·新知三联书店 / 2017-3-2 / 48.00元,https://book.douban.com/subject/26874446/
社会性动物,9.1,(10604人评价),作者/译者： 埃利奥特·阿伦森Elliot Aronson / 邢占军 ,出版信息：  华东师范大学出版社 / 2007-12 / 45.00元,https://book.douban.com/subject/2328458/
美国宪政历程:影响美国的25个司法大案,9.1,(7328人评价),作者/译者： 任东来、陈伟、白雪峰 ,出版信息：  中国法制出版社 / 2014-1 / 35.00元,https://book.douban.com/subject/1144185/
祝福,9.1,(979人评价),作者/译者： 鲁迅 ,出版信息：  中国青年出版社 / 2004-1-1 / 17.5,https://book.douban.com/subject/1157003/
结构性改革:中国经济的问题与对策,9.1,(1785人评价),作者/译者： 黄奇帆 ,出版信息：  中信出版社 / 2020-6 / 88元,https://book.douban.com/subject/35147504/
去依附:中国化解第一次经济危机的真实经验,9.1,(910人评价),作者/译者： 董筱丹、温铁军 ,出版信息：  东方出版社 / 2019-9-1 / 56.00元,https://book.douban.com/subject/34813128/
做工的人,9.1,(118人评价),作者/译者： 林立青、赖小路 ,出版信息：  宝瓶文化事业有限公司 / 2017-2-10 / NTD 330,https://book.douban.com/subject/26974774/
爱与自由:美国同性婚姻研究,9.1,(15人评价),作者/译者： 江振春 ,出版信息：  法律出版社 / 2017-12 / 78.00元,https://book.douban.com/subject/30134797/
白色巨塔(套装上中下三册),9.1,(420人评价),作者/译者： 山崎丰子 / 侯为 ,出版信息：  青岛出版社 / 2014-8-1 / 169,https://book.douban.com/subject/25981996/
霍布斯鲍姆年代四部曲（套装共4册）:《革命的年代：1789—1848》《资本的年代：1848～1875》《帝国的年代：1875,9.1,(301人评价),作者/译者： [英] 艾瑞克·霍布斯鲍姆 / 贾士蘅、张晓华、郑明萱、王章辉 等 ,出版信息：  中信出版社 / 2017-8-1 / 362.00,https://book.douban.com/subject/27106738/
江湖丛谈:注音注释典藏本,9.1,(438人评价),作者/译者： 连阔如  著、贾建国 连丽如  整理 ,出版信息：  中华书局 / 2011-12 / 98.00元,https://book.douban.com/subject/7065491/
实践感,9.1,(149人评价),作者/译者： （法）皮埃尔·布迪厄 / 蒋梓骅 ,出版信息：  译林出版社 / 2012-6 / 52.00元,https://book.douban.com/subject/10875961/
沉默的大多数:王小波杂文随笔全编,9.1,(117637人评价),作者/译者： 王小波 ,出版信息：  中国青年出版社 / 1997-10 / 27.00元,https://book.douban.com/subject/1054685/
毛泽东文集-1-8卷,9.1,(176人评价),作者/译者： ,出版信息： 人民出版社 / 430.00元,https://book.douban.com/subject/4312467/
乡土中国:人民出版社当当独家特供版,9.1,(1349人评价),作者/译者： 费孝通 ,出版信息：  人民出版社 / 2015-5-1 / 21,https://book.douban.com/subject/26368104/
骆驼祥子,9.1,(10697人评价),作者/译者： 老舍 ,出版信息：  南海出版公司 / 2010-3-1 / 25.00元,https://book.douban.com/subject/4275017/
人的境况,9.1,(1518人评价),作者/译者： [美] 汉娜·阿伦特 / 王寅丽 ,出版信息：  上海人民出版社 / 2009-01 / 36.00元,https://book.douban.com/subject/3431988/
江城,9.1,(43632人评价),作者/译者： [美] 彼得·海斯勒 / 李雪顺 ,出版信息：  上海译文出版社 / 2012-1 / 36.00元,https://book.douban.com/subject/7060185/
不能承受的生命之轻,9.1,(5457人评价),作者/译者： [捷克] 米兰·昆德拉 / 许钧 ,出版信息：  上海译文出版社 / 2014-6 / 46.00元,https://book.douban.com/subject/25900384/
全球通史:从史前史到21世纪,9.1,(15563人评价),作者/译者： (美) 斯塔夫里阿诺斯 / 吴象婴、梁赤民、董书慧、王昶 ,出版信息：  北京大学出版社 / 2012-2-1 / 168.00元,https://book.douban.com/subject/10583099/
万历十五年:经典版,9.1,(6591人评价),作者/译者： 黄仁宇 ,出版信息：  中华书局 / 2014-7 / 59.00元,https://book.douban.com/subject/25893465/
美丽新世界,9.1,(22395人评价),作者/译者： [英] 赫胥黎 / 陈超 ,出版信息：  上海译文出版社 / 2017-6 / 45.00元,https://book.douban.com/subject/27002046/
父权制与资本主义,9.1,(3692人评价),作者/译者： [日] 上野千鹤子 / 邹韵、薛梅 ,出版信息：  浙江大学出版社 / 2020-3 / 58.00元,https://book.douban.com/subject/34896921/
中国士绅:城乡关系论集,9.1,(319人评价),作者/译者： 费孝通 / 赵旭东、秦志杰 ,出版信息：  外语教学与研究出版社 / 2011-3-20 / 30.00元,https://book.douban.com/subject/5994591/
女性主义,9.1,(2921人评价),作者/译者： 李银河 ,出版信息：  上海文化出版社 / 2018-9-1 / 45.00,https://book.douban.com/subject/30276984/
马当家的饭桌,9.0,(587人评价),作者/译者： 洪渊植 / 米糕 ,出版信息：  后浪丨湖南美术出版社 / 2020-10 / 58.00,https://book.douban.com/subject/35200432/
论文化,9.0,(381人评价),作者/译者： [英] 特里·伊格尔顿 / 张舒语 ,出版信息：  中信出版社·新思文化 / 2018-11-1 / 32.00元,https://book.douban.com/subject/27040538/
东西街:灭绝种族罪和危害人类罪的起源,9.0,(429人评价),作者/译者： [英] 菲利普·桑兹、Philippe Sands / 吴晓筠 ,出版信息：  民主与建设出版社 / 2020-6 / 88.00元,https://book.douban.com/subject/34986715/
小镇喧嚣:一个乡镇政治运作的演绎与阐释,9.0,(655人评价),作者/译者： 吴毅 ,出版信息：  生活·读书·新知三联书店 / 2007-10-1 / 42.00元,https://book.douban.com/subject/2280161/
