书名,评分,评价人数,作者,出版社,url
管理学(第13版):管理学,9.1,(350人评价),作者/译者： 斯蒂芬·P·罗宾斯 (Stephen P. Robbins)、玛丽·库尔特 (Mary Coulter) / 刘刚、程熙鎔、梁晗 ,出版信息：  中国人民大学出版社 / 2017-1 / 75.00,https://book.douban.com/subject/26979428/
與龍共舞:十億顧客的商機與挑戰,9.1,(226人评价),作者/译者： 麥健陸 / 李茸、楊季、白希峰 ,出版信息：  天下雜誌 / 2006-3-27 / NT 350,https://book.douban.com/subject/1830106/
战略与结构:美国工商企业成长的若干篇章,9.1,(100人评价),作者/译者： [美] 艾尔弗雷德·D.钱德勒 / 孟昕 ,出版信息：  云南人民出版社 / 2002-10 / 55.00元,https://book.douban.com/subject/1659228/
市场营销:原理与实践（第16版·全新版）,9.1,(387人评价),作者/译者： 菲利普·科特勒 (Philip Kotler)、加里·阿姆斯特朗 (Gary Armstrong) / 楼尊 ,出版信息：  中国人民大学出版社 / 2015-8-1 / CNY 79.00,https://book.douban.com/subject/26603244/
5分钟商学院（套装）,9.1,(59人评价),作者/译者： 刘润 /  ,出版信息：  中信 / 2018-05-10 / 199.2,https://book.douban.com/subject/30339211/
基业长青:企业永续经营的准则,9.0,(98人评价),作者/译者： [美] 吉姆·柯林斯、杰里·波勒斯 / 真如 ,出版信息：  中信出版集团 / 2019-11 / 69,https://book.douban.com/subject/34883707/
郭鹤年自传:简体本,9.0,(486人评价),作者/译者： 郭鹤年 (口述)、Andrew Tanzer (笔录) / 蔡芫 ,出版信息：  商务印书馆（香港）有限公司 / 2017-11 / HK$148,https://book.douban.com/subject/27616695/
企业运营实战案例:企业运营实战案例（上下册）,9.0,(60人评价),作者/译者： 文小芒 ,出版信息：  海南出版社 / 2014-11 / 128.00 元,https://book.douban.com/subject/26282839/
ThePowerofMoments:WhyCertainExperiencesHaveExtraordinaryImpact,9.0,(97人评价),作者/译者： Chip Heath、Dan Heath ,出版信息：  Simon & Schuster / 2017-10-3 / USD 29.00,https://book.douban.com/subject/27156550/
资本的规则,9.0,(531人评价),作者/译者： 张巍（清澄君） ,出版信息：  中国法制出版社 / 2017-6-1 / 69.00元,https://book.douban.com/subject/27069302/
营销管理:（第15版·黑白版）,9.0,(153人评价),作者/译者： [美]菲利普•科特勒 (Philip Kotler)、[美]凯文•莱恩•凯勒 (Kevin Lane Keller) / 何佳讯、于洪彦、牛永革、徐岚、董伊人 ,出版信息：  格致出版社 / 2016-7-1 / 80.00,https://book.douban.com/subject/26949945/
NeverSplittheDifference:NegotiatingAsIfYourLifeDependedOnIt,9.0,(355人评价),作者/译者： Chris Voss、Tahl Raz ,出版信息：  HarperBusiness / 2016-5-17 / USD 28.99,https://book.douban.com/subject/26702646/
贾宁财务讲义:人人都需要的财务思维,9.0,(234人评价),作者/译者： ,出版信息： 贾宁 / 2020-8-28 / 78,https://book.douban.com/subject/35200539/
德鲁克管理思想精要,9.0,(332人评价),作者/译者： 彼得·德鲁克 / 李维安 ,出版信息：  机械工业出版社 / 2007-6 / 45.00元,https://book.douban.com/subject/2180696/
创作者,9.0,(51人评价),作者/译者： 张宁 ,出版信息：  湖南文艺出版社 / 2021-4-1 / 68.00元,https://book.douban.com/subject/35431378/
卓有成效的组织,9.0,(193人评价),作者/译者： (加拿大)亨利·明茨伯格 / 魏青江 译 ,出版信息：  中国人民大学出版社 / 2007-7 / 49.80元,https://book.douban.com/subject/2160713/
营销管理,9.0,(2099人评价),作者/译者： [美] 菲利普·科特勒、[美] 凯文·莱恩·凯勒 / 梅清豪 ,出版信息：  上海人民出版社 / 2006-9 / 78.00元,https://book.douban.com/subject/1894695/
市场营销原理:市场营销原理,9.0,(323人评价),作者/译者： 菲利普·科特勒、加里·阿姆斯特朗 / 楼尊 ,出版信息：  中国人民大学出版社 / 2010年4月1日 / 65.00元,https://book.douban.com/subject/4830099/
浪潮之巅,9.0,(29120人评价),作者/译者： 吴军 ,出版信息：  电子工业出版社 / 2011-8 / 55.00元,https://book.douban.com/subject/6709783/
忙总管理笔记:给年轻管理者的建议，小企业管理案例，管理闲谈,9.0,(255人评价),作者/译者： 文小芒 ,出版信息：  海南出版社 / 2013-7 / 90,https://book.douban.com/subject/24902403/
巴菲特致股东的信:投资者和公司高管教程（原书第4版）,9.0,(1696人评价),作者/译者： [美]沃伦·巴菲特 / 杨天南 ,出版信息：  机械工业出版社 / 2018-3 / 99.00元,https://book.douban.com/subject/30164963/
创造高收益贰:亲自讲述活用人才的16个重要问题,9.0,(119人评价),作者/译者： [日] 稻盛和夫 / 喻海翔 ,出版信息：  东方出版社 / 2010-5 / 32.00元,https://book.douban.com/subject/4843742/
有效的管理者,9.0,(158人评价),作者/译者： 彼得·杜拉克、德鲁克 / 吴军 ,出版信息：  求实出版社 / 1985 / 0.98,https://book.douban.com/subject/3391796/
管理的实践,9.0,(1024人评价),作者/译者： 彼得•德鲁克 (Peter F. Drucker) ,出版信息：  机械工业出版社 / 2009-9-1 / 49.00元,https://book.douban.com/subject/4020854/
银行理财蓝宝书:透视银行理财的运行内幕,9.0,(69人评价),作者/译者： 谭松珩、李奇霖、梁路平 ,出版信息：  上海财经大学出版社 / 2017-6 / RMB 38.00,https://book.douban.com/subject/27095124/
深度营销：解决方案式销售行动指南,9.0,(115人评价),作者/译者： ,出版信息： 王鉴 / 机械工业出版社 / 49.00,https://book.douban.com/subject/26988204/
亚洲大趋势:中国和新兴经济体的未来,9.0,(717人评价),作者/译者： 乔•史塔威尔 ,出版信息：  中信出版社 / 2014-5 / 68.00元,https://book.douban.com/subject/25893995/
信贷的逻辑与常识,9.0,(611人评价),作者/译者： 刘元庆 ,出版信息：  中信出版集团 / 2016-12 / 79.00元,https://book.douban.com/subject/27038261/
商学:重新定义产品与顾客价值,9.0,(82人评价),作者/译者： 闵昱 ,出版信息：  机械工业出版社 / 2018-5-1 / 59.00元,https://book.douban.com/subject/30245172/
新企业的起源与演进,9.0,(119人评价),作者/译者： 阿玛尔·毕海德 / 魏如山 ,出版信息：  中国人民大学出版社 / 2004-5 / 48.00元,https://book.douban.com/subject/1159542/
信息规则:网络经济的策略指导,9.0,(356人评价),作者/译者： [美] 卡尔・夏皮罗(Carl Shapiro)、[美] 哈尔・瓦里安(Hal Varian) / 张帆 ,出版信息：  中国人民大学出版社 / 2000-6 / 33.00元,https://book.douban.com/subject/1011731/
巴芒演义:可复制的价值投资,9.0,(914人评价),作者/译者： 唐朝 ,出版信息：  中国经济出版社 / 2020-3 / 69.00元,https://book.douban.com/subject/35025832/
大江东去:经典收藏版全三册,8.9,(4436人评价),作者/译者： 阿耐 ,出版信息：  北京联合出版公司 / 2014-7-15 / 168.00,https://book.douban.com/subject/25918895/
文化战略:以创新的意识形态构建独特的文化品牌,8.9,(438人评价),作者/译者： 【美】道格拉斯·霍尔特、道格拉斯·卡 / 汪凯 ,出版信息：  商务印书馆 / 2013-8 / 52.00,https://book.douban.com/subject/25714687/
创新与企业家精神,8.9,(910人评价),作者/译者： 彼得·德鲁克 / 蔡文燕 ,出版信息：  机械工业出版社 / 2007-1 / 38.00元,https://book.douban.com/subject/1951372/
财富之城:威尼斯海洋霸权,8.9,(2963人评价),作者/译者： [英] 罗杰·克劳利 / 陆大鹏、张骋 ,出版信息：  社会科学文献出版社 / 2015-2-1 / 58.00元,https://book.douban.com/subject/26296352/
硅谷增长黑客实战笔记,8.9,(1522人评价),作者/译者： 曲卉 ,出版信息：  机械工业出版社 / 2018-4-10 / 65.00元,https://book.douban.com/subject/30186119/
最后诊断,8.9,(335人评价),作者/译者： [加] 阿瑟·黑利 / 夏冰清 ,出版信息：  中信出版社 / 2017-8 / 38.00元,https://book.douban.com/subject/26816359/
ThinkAgain:ThePowerofKnowingWhatYouDon'tKnow,8.9,(70人评价),作者/译者： Adam Grant ,出版信息：  Viking / 2021-2-2 / USD 19.69,https://book.douban.com/subject/35314318/
很久很久以前:以神话原型打造深植人心的品牌,8.9,(134人评价),作者/译者： 玛格丽特・马克、卡罗・S・皮尔森 / 许晋福、戴至中、袁世珮 ,出版信息：  汕头大学出版社 / 2003-9-1 / 38.00,https://book.douban.com/subject/1136648/
重新定义推销好Pitch让客户和投资人主动找你,8.9,(187人评价),作者/译者： 【美】Oren Klaff ,出版信息：  人民邮电出版社 / 2016-1-1 / CNY 49.00,https://book.douban.com/subject/27074585/
认识经济,8.9,(256人评价),作者/译者： [美] 迪恩·卡尔兰、[美] 乔纳森·默多克 / 贺京同 ,出版信息：  机械工业出版社 / 2018-10 / 199.00元,https://book.douban.com/subject/30346193/
聪明的投资者,8.9,(6584人评价),作者/译者： 本杰明·格雷厄姆、Benjamin Graham / 王中华、黄一义 ,出版信息：  人民邮电出版社 / 2010-8 / 88.00元,https://book.douban.com/subject/5243775/
世界上最简单的会计书,8.9,(3168人评价),作者/译者： [美] 达雷尔•穆利斯、[美] 朱迪丝•奥洛夫 / 黄屹 ,出版信息：  机械工业出版社 / 2013-10 / 30.00,https://book.douban.com/subject/25747852/
跌荡一百年（下）:中国企业1870-1977,8.9,(255人评价),作者/译者： 吴晓波 ,出版信息：  中信出版社 / 2014-7-1 / CNY 45.00,https://book.douban.com/subject/25962563/
国家竞争优势（上）,8.9,(150人评价),作者/译者： 迈克尔·波特 ,出版信息：  中信出版社 / 2012-8 / 88.00元,https://book.douban.com/subject/6753831/
成为乔布斯,8.9,(2018人评价),作者/译者： [美] 布伦特·施兰德、[美] 里克·特策利 / 陶亮 ,出版信息：  中信出版集团 / 2016-10 / 69.00元,https://book.douban.com/subject/26849305/
能量与文明,8.9,(40人评价),作者/译者： [加] 瓦茨拉夫·斯米尔、Vaclav Smil / 吴玲玲、李竹 ,出版信息：  后浪丨九州出版社 / 2021-5 / 110.00元,https://book.douban.com/subject/35418848/
激荡三十年：中国企业1978~2008.下,8.9,(1635人评价),作者/译者： 吴晓波 ,出版信息：  中信出版社 / 2014-8 / 45.00元,https://book.douban.com/subject/25969067/
5分钟商学院•商业篇,8.9,(359人评价),作者/译者： 刘润 ,出版信息：  中信出版集团 / 2017-9 / 68.00,https://book.douban.com/subject/27155168/
光变:一个企业及其工业史,8.9,(681人评价),作者/译者： 路风 ,出版信息：  当代中国出版社 / 2016-3 / 79.00元,https://book.douban.com/subject/26771893/
货币的非国家化:对多元货币的理论与实践的分析,8.9,(706人评价),作者/译者： 弗里德里希·冯·哈耶克 / 姚中秋 ,出版信息：  新星出版社 / 2007-8 / 25.00元,https://book.douban.com/subject/2155342/
经理人员的职能,8.9,(74人评价),作者/译者： 切斯特·巴纳德 / 王永贵 ,出版信息：  机械工业出版社 / 2007-7 / 42.00元,https://book.douban.com/subject/2179024/
创新与企业家精神:（珍藏版）,8.9,(369人评价),作者/译者： 彼得·德鲁克 ,出版信息：  机械工业出版社 / 2009-9-1 / 49.00元,https://book.douban.com/subject/4020863/
穷查理宝典:查理·芒格的智慧箴言录,8.9,(13846人评价),作者/译者： [美]彼得·考夫曼 (编) / 李继宏 ,出版信息：  上海人民出版社 / 2010-10-01 / 88.00,https://book.douban.com/subject/5346110/
激荡三十年:中国企业1978—2008（十年典藏版）,8.9,(5281人评价),作者/译者： 吴晓波 ,出版信息：  中信出版社 / 2017-11 / 116.00元,https://book.douban.com/subject/27599025/
格鲁夫给经理人的第一课(纪念版),8.9,(658人评价),作者/译者： 安迪•格鲁夫 / 巫宗融 ,出版信息：  中信出版社 / 2013-6-14 / 38.00元,https://book.douban.com/subject/24700126/
消费者行为学（第12版）（工商管理经典译丛·市场营销系列）,8.9,(46人评价),作者/译者： 迈克尔·所罗门 ,出版信息：  中国人民大学出版社 / 2018-8-30 / 75元,https://book.douban.com/subject/30773485/
组织行为学(第16版),8.9,(476人评价),作者/译者： 斯蒂芬·罗宾斯、蒂莫西·贾奇 / 孙健敏、王震、李原 ,出版信息：  中国人民大学出版社 / 2016-12-1 / 78元,https://book.douban.com/subject/27065675/
褚时健传,8.9,(5798人评价),作者/译者： 周桦 ,出版信息：  中信出版集团 / 2015-12 / 58.00元,https://book.douban.com/subject/26664352/
我在通用汽车的岁月：斯隆自传:斯隆自传,8.9,(83人评价),作者/译者： [美]斯隆 / 刘昕 ,出版信息：  华夏出版社 / 2014-1 / 59,https://book.douban.com/subject/25891112/
文明之光,8.9,(800人评价),作者/译者： 吴军 ,出版信息：  人民邮电出版社 / 2014-12 / 177元,https://book.douban.com/subject/26839342/
激荡三十年：中国企业1978~2008.上,8.9,(2501人评价),作者/译者： 吴晓波 ,出版信息：  中信出版社 / 2014-7 / 45.00元,https://book.douban.com/subject/25968115/
定价圣经,8.9,(27人评价),作者/译者： 罗伯特·J·多兰 / 董俊英 ,出版信息：  中信出版社 / 2010-12-7 / 45.00元,https://book.douban.com/subject/5387113/
SecretsofSandHillRoad:VentureCapitalandHowtoGetIt,8.9,(26人评价),作者/译者： ,出版信息： Scott Kupor / 2019-6-4 / USD 29.00,https://book.douban.com/subject/32937776/
无为而治:设计自动运行的企业制度,8.9,(94人评价),作者/译者： 戴天宇 ,出版信息：  北京大学出版社 / 2015-1-1 / 45.00,https://book.douban.com/subject/26293550/
中国游戏风云,8.9,(65人评价),作者/译者： 王亚晖 ,出版信息：  中国发展出版社 / 2018-11-1 / 168.00元,https://book.douban.com/subject/30399060/
权力与领导（第5版）:如何影响他人，怎样激发正能量,8.9,(343人评价),作者/译者： [美]詹姆斯·克劳森（James G. Clawson） / 马昕 ,出版信息：  世界图书出版公司·后浪出版公司 / 2015-2 / 52.00元,https://book.douban.com/subject/26288194/
卓有成效的管理者,8.8,(1698人评价),作者/译者： [美] 彼得·德鲁克 / 许是祥 ,出版信息：  机械工业出版社 / 2009-9 / 30.00元,https://book.douban.com/subject/4020857/
看得见的手:美国企业的管理革命,8.8,(221人评价),作者/译者： 小艾尔弗雷德·D.钱德勒 / 重武 ,出版信息：  商务印书馆 / 1987-09 / 76,https://book.douban.com/subject/1053848/
商业模式新生代,8.8,(342人评价),作者/译者： [瑞士]亚历山大·奥斯特瓦德(Alexander Osterwalder)、[比利时]伊夫·皮尼厄（Yves Pigneur） / 黄涛、郁婧 ,出版信息：  机械工业出版社 / 2016-10 / 89.00,https://book.douban.com/subject/26904600/
市场营销原理:（亚洲版）,8.8,(590人评价),作者/译者： （美）菲利普.科特勒（Philip Kotler）等 / 何志毅 等 ,出版信息：  机械工业出版社 / 2006-7 / 58.00元,https://book.douban.com/subject/1913066/
投资有规律:从商业模式出发,8.8,(170人评价),作者/译者： 肖志刚 ,出版信息：  机械工业出版社 / 2020-7 / 88.00,https://book.douban.com/subject/35220522/
BadBlood:SecretsandLiesinaSiliconValleyStartup,8.8,(3489人评价),作者/译者： John Carreyrou ,出版信息：  Knopf / 2018-5-21 / USD 27.95,https://book.douban.com/subject/30222786/
做正确的事,8.8,(24人评价),作者/译者： 詹姆斯·F·派克 / 骆欣庆、李小平 ,出版信息：  中国人民大学出版社 / 2009-11 / 28.00元,https://book.douban.com/subject/4203996/
管理学:第11版,8.8,(542人评价),作者/译者： 斯蒂芬·P·罗宾斯（Stephen P.Robbins）、玛丽·库尔特（Mary Coulter） / 李原、孙健敏、黄小勇 ,出版信息：  中国人民大学出版社 / 2012-6 / 69.00元,https://book.douban.com/subject/10946226/
一本书读懂财报（全新修订版）,8.8,(696人评价),作者/译者： 肖星 ,出版信息：  浙江大学出版社 / 2019-8-1 / 45.00元,https://book.douban.com/subject/34810876/
激荡三十年（下）:中国企业1978-2008,8.8,(17601人评价),作者/译者： 吴晓波 ,出版信息：  中信出版社 浙江人民出版社 / 2008-1 / 42.00,https://book.douban.com/subject/2380307/
洛克菲勒自传,8.8,(44人评价),作者/译者： 约翰·D.洛克菲勒 / 赵志卓、高文斐 ,出版信息：  中国画报出版社 / 2015-4 / 35,https://book.douban.com/subject/26772784/
旁观者:管理大师德鲁克回忆录,8.8,(863人评价),作者/译者： 彼得·德鲁克 ,出版信息：  机械工业出版社 / 2009-9-1 / 39.00元,https://book.douban.com/subject/4039936/
跌荡一百年:中国企业1870—1977,8.8,(242人评价),作者/译者： 吴晓波 ,出版信息：  中信出版社 / 2017-11 / 116.00元,https://book.douban.com/subject/30147790/
TheHardThingAboutHardThings:BuildingaBusinessWhenThereAreNoEasyAnswers,8.8,(683人评价),作者/译者： Ben Horowitz ,出版信息：  HarperBusiness / 2014-3-4 / USD 29.99,https://book.douban.com/subject/25823036/
经济学的思维方式（修订第12版）,8.8,(1057人评价),作者/译者： [美] 保罗·海恩、[美] 彼得 · 勃特克、[美] 大卫 · 普雷契特科 / 史晨 ,出版信息：  世界图书出版公司 / 2012-3 / 49.80元,https://book.douban.com/subject/10510736/
战略:从思维到行动,8.8,(134人评价),作者/译者： 刘学 ,出版信息：  北京大学出版社 / 2009-3 / 39.00元,https://book.douban.com/subject/3655164/
激荡三十年（上）:中国企业1978-2008,8.8,(29415人评价),作者/译者： 吴晓波 ,出版信息：  中信出版社 浙江人民出版社 / 2007-1 / 35.00,https://book.douban.com/subject/1970428/
洞悉市場的人:量化交易之父吉姆‧西蒙斯與文藝復興公司的故事,8.8,(36人评价),作者/译者： 古格里‧祖克曼 / 林錦慧 ,出版信息：  天下文化 / 2020-5-29 / TWD 550,https://book.douban.com/subject/35093004/
