书名,评分,评价人数,作者,出版社,url
宗教生活的基本形式,9.3,(459人评价),作者/译者： 【法】爱弥尔·涂尔干 / 渠东、汲喆 ,出版信息：  商务印书馆 / 2011-4-1 / 46.00元,https://book.douban.com/subject/6431983/
城市化转型与土地陷阱,9.3,(480人评价),作者/译者： 华生 ,出版信息：  东方出版社 / 2013-11-1 / CNY 55.00,https://book.douban.com/subject/25766497/
新教伦理与资本主义精神,9.3,(1247人评价),作者/译者： 马克斯·韦伯 / 简惠美、康乐 ,出版信息：  广西师范大学出版社 / 2010-9-1 / 38.00元,https://book.douban.com/subject/6436046/
性別打結——拆除父權違建,9.3,(552人评价),作者/译者： 亞倫·強森（Allan G. Johnson) / 成令方、王秀云、游美惠、邱大昕、吳嘉苓 ,出版信息：  群學出版社 / 2008-3 / NT 450元,https://book.douban.com/subject/3066800/
社会理论和社会结构,9.3,(78人评价),作者/译者： 默顿 / 唐少杰、齐心 ,出版信息：  译林出版社 / 2008-9 / 66.00元,https://book.douban.com/subject/3264985/
第二性Ⅱ:实际体验,9.3,(5142人评价),作者/译者： [法] 西蒙娜·德·波伏瓦 / 郑克鲁 ,出版信息：  上海译文出版社 / 2011-9 / 49.00元,https://book.douban.com/subject/4745950/
自由及其背叛:人类自由的六个敌人,9.2,(1438人评价),作者/译者： [英国] 以赛亚·柏林 / 赵国新 ,出版信息：  译林出版社 / 2011-3 / 25.00元,https://book.douban.com/subject/6068432/
初识传播学（插图第7版）:在信息社会正确认知自我、他人及世界,9.2,(500人评价),作者/译者： [美]埃姆·格里芬（Em Griffin) / 展江 ,出版信息：  北京联合出版公司·后浪出版公司 / 2016-6 / 88.00元,https://book.douban.com/subject/26791309/
社会分工论,9.2,(206人评价),作者/译者： [法] 埃米尔·涂尔干 / 渠敬东 ,出版信息：  生活·读书·新知三联书店 / 2017-1 / 56.00,https://book.douban.com/subject/26852405/
世俗时代,9.2,(181人评价),作者/译者： [加拿大] 查尔斯·泰勒 / 英译：张容南、盛韵、刘擎、张双利、王新生、徐志跃、法译：崇明 ,出版信息：  上海三联书店 / 2016-12 / 158.00元,https://book.douban.com/subject/26718544/
第二性（合卷本）,9.2,(3431人评价),作者/译者： [法] 西蒙娜·德·波伏瓦 / 郑克鲁 ,出版信息：  上海译文出版社 / 2014-1 / 138.00,https://book.douban.com/subject/25822104/
社会与政治运动讲义,9.2,(1186人评价),作者/译者： 赵鼎新 ,出版信息：  社会科学文献出版社 / 2006-3-1 / 39.00元,https://book.douban.com/subject/1804960/
时代的精神状况,9.2,(981人评价),作者/译者： [德] 卡尔·雅斯贝斯 / 王德峰 ,出版信息：  上海译文出版社 / 2013-4 / CNY 30.00,https://book.douban.com/subject/23774527/
InvisibleWomen:ExposingDataBiasinaWorldDesignedforMen,9.2,(286人评价),作者/译者： Caroline Criado Perez ,出版信息：  Chatto & Windus / 2019-3-7 / £16.99,https://book.douban.com/subject/30473220/
学术与政治:韦伯的两篇演说,9.2,(2636人评价),作者/译者： [德] 马克斯·韦伯 / 冯克利 ,出版信息：  生活·读书·新知三联书店 / 2005-03 / 17.00元,https://book.douban.com/subject/1277275/
资本论（第一卷）:政治经济学批判,9.2,(3142人评价),作者/译者： 马克思 / 中共中央马克思恩格斯列宁斯大林著作编译局 ,出版信息：  人民出版社 / 2004-1 / 45.00元,https://book.douban.com/subject/1150503/
社会的构成:结构化理论纲要,9.2,(211人评价),作者/译者： [英]安东尼·吉登斯 / 李康、李猛 ,出版信息：  中国人民大学出版社 / 2016-5-1 / CNY 78.00,https://book.douban.com/subject/26800172/
路易·波拿巴的雾月十八日,9.2,(1397人评价),作者/译者： 马克思 / 中共中央马克思恩格斯列宁斯大林著作编译局 ,出版信息：  人民出版社 / 2001-9 / 9.50元,https://book.douban.com/subject/1091964/
西太平洋上的航海者:美拉尼西亚新几内亚群岛土著人之事业及冒险活动的报告,9.2,(224人评价),作者/译者： [英]马林诺夫斯基 / 弓秀英 ,出版信息：  商务印书馆 / 2016-4 / 72.00,https://book.douban.com/subject/26732332/
人间喜剧:巴尔扎克小说选集,9.2,(850人评价),作者/译者： 巴尔扎克 ,出版信息：  世界图书出版公司 / 2009-10 / 29.80元,https://book.douban.com/subject/4199233/
告别百年激进:温铁军演讲录2004-2014（上）,9.2,(980人评价),作者/译者： 温铁军 ,出版信息：  东方出版社 / 2016-5 / 52,https://book.douban.com/subject/26806801/
组织社会学十讲,9.2,(1333人评价),作者/译者： 周雪光 ,出版信息：  社会科学文献出版社 / 2003-12-1 / 45.00元,https://book.douban.com/subject/1085366/
掩饰:同性恋的双重生活及其他,9.2,(903人评价),作者/译者： [美]吉野贤治 / 朱静姝 ,出版信息：  清华大学出版社 / 2016-1 / 30.00元,https://book.douban.com/subject/26699004/
现代性的性别,9.2,(212人评价),作者/译者： [美]芮塔·菲尔斯基 (Rita Felski) / 陈琳、但汉松（校译） ,出版信息：  南京大学出版社 / 2020-6 / 62.00,https://book.douban.com/subject/34997254/
天空的另一半,9.2,(671人评价),作者/译者： [美]尼可拉斯·D.克里斯多夫、[美]雪莉·邓恩 / 吴茵茵 ,出版信息：  浙江人民出版社 / 2018-4-6 / CNY 45.00,https://book.douban.com/subject/30136374/
我这一辈子,9.2,(2051人评价),作者/译者： 老舍 ,出版信息：  湖南文艺出版社 / 2017-5 / 28.00,https://book.douban.com/subject/27030867/
以利为利:财政关系与地方政府行为,9.2,(795人评价),作者/译者： 周飞舟 ,出版信息：  上海三联书店 / 2012-2-1 / 35.00元,https://book.douban.com/subject/10587755/
刘擎西方现代思想讲义,9.2,(5141人评价),作者/译者： 刘擎 ,出版信息：  新星出版社 / 2021-1-18 / 79.00元,https://book.douban.com/subject/35313227/
製造甘願:壟斷資本主義勞動過程的歷史變遷,9.2,(61人评价),作者/译者： Michael Burawoy、邁可‧布若威 / 林宗弘等 ,出版信息：  群學 / 2005-4 / NT$ 450,https://book.douban.com/subject/1348953/
论美国的民主,9.2,(7495人评价),作者/译者： [法] 托克维尔 / 董果良 ,出版信息：  商务印书馆 / 1989-1-1 / 60.00,https://book.douban.com/subject/1041385/
西南联大文学课,9.2,(83人评价),作者/译者： 朱自清等 ,出版信息：  天地出版社 / 2021-3-1 / 58.00元,https://book.douban.com/subject/35282522/
东方学,9.2,(279人评价),作者/译者： [美]萨义德 / 王宇根 ,出版信息：  生活·读书·新知三联书店 / 2019-9 / 68.00,https://book.douban.com/subject/33411421/
马文·柯林斯的教育之道:通往卓越教育的路径,9.2,(373人评价),作者/译者： （美）马文·柯林斯、（美）希维娅·塔玛金 / 刘琳红 ,出版信息：  中国青年出版社 / 2019-4 / 49.8,https://book.douban.com/subject/33394561/
宣传:观念、话语及其正当化,9.2,(497人评价),作者/译者： 刘海龙 ,出版信息：  中国大百科全书出版社 / 2013-1 / 42.00元,https://book.douban.com/subject/21345957/
逃避自由:Escapefromfreedom,9.2,(5793人评价),作者/译者： [美] 艾里希·弗洛姆 / 刘林海 ,出版信息：  上海译文出版社 / 2015-6 / 28.00元,https://book.douban.com/subject/26418475/
乡土中国（彩色插图有声版）,9.2,(886人评价),作者/译者： 费孝通 ,出版信息：  北京时代华文书局 / 2018-9-1 / 39.8,https://book.douban.com/subject/30325462/
叫魂:1768年中国妖术大恐慌,9.2,(5912人评价),作者/译者： [美]孔飞力 / 陈兼、刘昶 ,出版信息：  生活·读书·新知三联书店 上海三联书店 / 2014-6 / 38.00元,https://book.douban.com/subject/25912076/
江村经济,9.2,(3613人评价),作者/译者： 费孝通 / 戴可景 ,出版信息：  北京大学出版社 / 2012-11 / 28.00元,https://book.douban.com/subject/20395460/
福柯的生死爱欲,9.2,(977人评价),作者/译者： [美]詹姆斯·E.米勒(James E. Miller) / 高毅 ,出版信息：  世纪文景 | 上海人民出版社 / 2018-6 / 118.00元,https://book.douban.com/subject/27194525/
中心与边缘:宏观社会学论集,9.2,(51人评价),作者/译者： [美] 爱德华·希尔斯 / 甘会斌、余昕 ,出版信息：  译林出版社 / 2019-3 / 88.00,https://book.douban.com/subject/30489378/
经济人的末日：极权主义的起源:极权主义的起源,9.2,(475人评价),作者/译者： [美] 彼得·德鲁克 / 洪世民、赵志恒 ,出版信息：  上海译文出版社 / 2015-8 / 35,https://book.douban.com/subject/26378573/
开放中的变迁:再论中国社会超稳定结构,9.2,(1193人评价),作者/译者： 金观涛、刘青峰 ,出版信息：  法律出版社 / 2011-1 / 46.00元,https://book.douban.com/subject/5906321/
记忆的性别:农村妇女和中国集体化历史,9.2,(1172人评价),作者/译者： [美] 贺萧（Gail Hershatter） / 张赟 ,出版信息：  人民出版社 / 2017-4-1 / CNY 88.00,https://book.douban.com/subject/27030380/
中国国家治理的制度逻辑:一个组织学研究,9.2,(6222人评价),作者/译者： 周雪光 ,出版信息：  生活·读书·新知三联书店 / 2017-3-1 / 45.00元,https://book.douban.com/subject/26901114/
不发表就出局,9.2,(998人评价),作者/译者： 李连江 ,出版信息：  中国政法大学出版社 / 2016-10-1 / CNY 39.00,https://book.douban.com/subject/26895836/
与社会学同游:人文主义的视角,9.2,(2210人评价),作者/译者： [美] 彼得·L.伯格 / 何道宽 ,出版信息：  北京大学出版社 / 2014-10 / 33,https://book.douban.com/subject/25966785/
舆论,9.2,(2653人评价),作者/译者： [美]沃尔特·李普曼 / 常江、肖寒 ,出版信息：  北京大学出版社 / 2018-5-1 / 66.00元,https://book.douban.com/subject/27662713/
中国的新型小农经济:实践与理论,9.2,(36人评价),作者/译者： 黄宗智 ,出版信息：  广西师范大学出版社 / 2020-5 / 98.00,https://book.douban.com/subject/35044810/
中国士绅:城乡关系论集,9.1,(319人评价),作者/译者： 费孝通 / 赵旭东、秦志杰 ,出版信息：  外语教学与研究出版社 / 2011-3-20 / 30.00元,https://book.douban.com/subject/5994591/
正义论,9.1,(658人评价),作者/译者： [美]约翰·罗尔斯 / 何怀宏、何包钢、廖申白 ,出版信息：  中国社会科学出版社 / 2009-08 / 58.00,https://book.douban.com/subject/4000736/
疯癫与文明:理性时代的疯癫史,9.1,(1689人评价),作者/译者： 米歇尔·福柯 / 刘北成、杨远婴 ,出版信息：  生活·读书·新知 三联书店 / 2012-9-1 / 29.00元,https://book.douban.com/subject/20258504/
德意志意识形态,9.1,(468人评价),作者/译者： （德）  马克思、（德） 恩格斯 / 中共中央马克思恩格斯列宁斯大林著作编译局 ,出版信息：  人民出版社 / 1961 / 2.10元,https://book.douban.com/subject/2248893/
国家精英:名牌大学与群体精神,9.1,(154人评价),作者/译者： [法] 皮埃尔·布迪厄 / 杨亚平 ,出版信息：  商务印书馆 / 2018-7 / 72.00,https://book.douban.com/subject/30141437/
逃避自由,9.1,(372人评价),作者/译者： [美]艾里希·弗洛姆 / 刘林海 ,出版信息：  人民文学出版社 / 2018-11 / 49.00,https://book.douban.com/subject/30297158/
重返美丽新世界:赫胥黎异质三部曲,9.1,(384人评价),作者/译者： [英] 阿道司·赫胥黎 / 庄蝶庵 ,出版信息：  北京时代华文书局 / 2020-4 / 69.00元,https://book.douban.com/subject/33474397/
忧郁的热带,9.1,(3923人评价),作者/译者： [法] 列维-斯特劳斯 / 王志明 ,出版信息：  生活·读书·新知三联书店 / 2005-6 / 29.80元,https://book.douban.com/subject/1393447/
精神病院:論精神病患與其他被收容者的社會處境,9.1,(67人评价),作者/译者： 厄文．高夫曼 / 群學翻譯工作室 譯、萬毓澤 校訂 ,出版信息：  群學出版有限公司 / 2012-11 / NT$480,https://book.douban.com/subject/20382579/
权力的眼睛:福柯访谈录（修订译本）,9.1,(51人评价),作者/译者： 米歇尔·福柯 / 严锋 ,出版信息：  上海人民出版社 / 2021-1 / 65,https://book.douban.com/subject/34934119/
古典社会学理论,9.1,(226人评价),作者/译者： 乔治·瑞泽尔 (George Ritzer) / 王建民 ,出版信息：  世界图书出版公司北京公司 / 2014-11-1 / CNY 88.00,https://book.douban.com/subject/25981074/
江城,9.1,(43632人评价),作者/译者： [美] 彼得·海斯勒 / 李雪顺 ,出版信息：  上海译文出版社 / 2012-1 / 36.00元,https://book.douban.com/subject/7060185/
霍布斯鲍姆年代四部曲（套装共4册）:《革命的年代：1789—1848》《资本的年代：1848～1875》《帝国的年代：1875,9.1,(301人评价),作者/译者： [英] 艾瑞克·霍布斯鲍姆 / 贾士蘅、张晓华、郑明萱、王章辉 等 ,出版信息：  中信出版社 / 2017-8-1 / 362.00,https://book.douban.com/subject/27106738/
政治经济学概论:第3版,9.1,(207人评价),作者/译者： 徐禾 编 ,出版信息：  中国人民大学出版社 / 2011-11 / 32.00元,https://book.douban.com/subject/7000917/
实践与反思:反思社会学导引,9.1,(361人评价),作者/译者： (法)皮埃乐.布迪厄、华康德 / 李猛、李康 ,出版信息：  中央编译出版社 / 1998-01-01 / 26.80,https://book.douban.com/subject/1054762/
